Packet Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Severity Level,Proxy Information,Firewall Logs,IDS/IPS Alerts,Traffic Type_DNS,Traffic Type_FTP,Traffic Type_HTTP,Protocol_ICMP,Protocol_TCP,Protocol_UDP,Log Source_Firewall,Log Source_Server,Network Segment_Segment A,Network Segment_Segment B,Network Segment_Segment C,Action Taken_Blocked,Action Taken_Ignored,Action Taken_Logged,Anomaly Scores_Scaled,Packet_Length_Scaled,Destination_Port_Category,Source_Port_Category,year,month,dayofweek,hour,OS_name,Os_Version_Security
1,0,1,2,1,3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.9793000000000001,0.6615598885793872,1,1,3,2,5,18,Android,7.1
0,1,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.8868,0.504874651810585,1,1,2,1,5,9,Linux,1.0
0,1,0,2,1,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.2677,0.08565459610027856,1,1,2,1,1,7,iPod,3.0
1,0,1,2,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.1772,0.892757660167131,1,1,0,11,2,23,Windows,1.0
0,0,1,2,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.17260000000000003,0.8899721448467967,1,0,2,12,0,7,Linux,1.0
1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.09050000000000001,0.9763231197771587,1,1,3,2,5,1,Linux,1.0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.1986,0.6713091922005571,0,0,0,5,3,0,iPhone,3.1
0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.9162,0.0069637883008356535,1,0,0,8,6,16,Android,3.2
1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.8691,0.8314763231197771,1,1,1,8,6,19,iPod,4.0
0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.8275,0.7346796657381616,1,1,0,10,4,4,Macintosh,10.12
1,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.3335,0.3955431754874652,0,1,0,3,5,17,Android,4.4
0,0,1,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.9825,0.3488857938718663,1,1,3,3,1,6,Linux,1.0
1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.9334,0.9380222841225627,0,1,1,2,6,5,Linux,1.0
1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.7343999999999999,0.5243732590529248,1,1,3,4,2,22,Windows,6.0
1,0,1,2,1,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.8963,0.4401114206128134,1,1,0,12,5,16,Macintosh,10.8
1,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.5055,0.6963788300835655,1,1,2,8,4,3,iPad,3.1
1,0,1,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.5468000000000001,0.899025069637883,1,1,0,9,1,20,Linux,1.0
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.7123,0.9888579387186629,1,1,3,6,2,10,Linux,1.0
0,1,0,2,1,2,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.3724,0.1998607242339833,1,1,0,6,6,0,Linux,1.0
1,1,0,2,1,2,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.6206,0.7228412256267409,1,1,0,9,0,0,Macintosh,10.8
1,1,1,2,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.8579000000000001,0.4965181058495822,1,1,0,9,6,2,Windows,6.1
1,1,0,1,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.0085,0.6775766016713092,1,0,3,6,3,18,Android,5.0
0,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.7859999999999999,0.22910863509749302,1,0,2,2,3,11,Windows,6.0
1,1,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.109,0.41713091922005574,1,0,3,2,5,19,Macintosh,10.9
0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.8394,0.7555710306406686,1,1,3,9,4,19,Windows,1.0
0,1,1,0,1,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.396,0.022284122562674098,1,0,1,1,3,1,Windows,6.1
1,0,1,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.9548000000000001,0.39763231197771587,1,1,2,3,1,19,iPad,9.3
1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.0366,0.754874651810585,1,1,0,5,4,23,iPod,3.1
0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.5272,0.2082172701949861,0,0,1,4,1,15,Macintosh,10.12
0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8744,0.4874651810584958,1,1,3,9,4,0,Macintosh,10.6
0,1,1,2,1,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.3775,0.8272980501392758,1,1,0,8,3,20,Windows,2.0
0,1,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.6483,0.17618384401114207,1,1,1,5,2,20,iPad,9.3
1,1,1,1,0,2,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.2242,0.04665738161559888,1,0,0,11,2,20,Windows,5.1
0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.9862000000000001,0.8732590529247911,1,1,0,8,5,1,Linux,1.0
0,0,1,2,0,3,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0.4685,0.8697771587743732,0,1,0,8,0,15,Macintosh,10.1
1,0,1,2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.2531,0.44428969359331477,0,0,0,9,4,10,Windows,5.01
1,0,0,0,1,2,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.6837000000000001,0.6058495821727019,1,1,3,7,6,1,Windows,6.1
0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.24489999999999998,0.4449860724233983,0,1,1,9,2,20,Windows,2.0
0,0,0,2,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.6816,0.41852367688022285,1,1,3,7,6,14,Linux,1.0
0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.3068,0.07381615598885793,1,1,0,10,4,9,Android,2.0
0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.4051,0.44289693593314766,1,1,0,10,4,13,iPod,4.2
1,0,1,2,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.6946,0.7771587743732591,0,0,1,4,5,23,Windows,0.0
0,0,0,0,1,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.267,0.7395543175487466,1,1,2,1,3,7,Windows,4.0
0,0,1,0,0,3,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.40759999999999996,0.2743732590529248,1,1,1,12,4,6,Macintosh,10.11
0,1,1,0,0,3,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.8278,0.20473537604456826,1,1,0,7,6,11,Windows,4.0
1,0,1,2,0,3,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.1585,0.19428969359331477,1,1,1,9,3,6,iPad,6.1
1,1,0,1,0,3,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.1126,0.2924791086350975,1,1,1,9,2,15,iPod,4.2
1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.7904000000000001,0.9505571030640668,0,1,3,2,0,21,Windows,4.0
1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.19920000000000002,0.5188022284122563,1,1,3,5,4,2,Windows,5.0
1,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.6192000000000001,0.23467966573816157,1,1,2,10,0,19,Linux,1.0
1,1,0,1,1,3,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.4351,0.3892757660167131,0,0,3,4,3,16,Windows,5.0
1,0,1,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.11080000000000001,0.5125348189415042,1,1,1,4,1,18,Windows,5.2
1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.3091,0.13300835654596102,1,1,0,8,6,9,Windows,5.01
1,1,0,1,0,2,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0.6993,0.58008356545961,1,1,2,1,4,9,Windows,5.2
1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.19510000000000002,0.34818941504178275,1,1,2,10,6,4,Windows,5.0
1,0,1,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.7226,0.08286908077994429,1,1,1,11,4,15,Macintosh,10.5
1,1,1,0,0,3,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.8084,0.754874651810585,0,0,1,4,3,2,Windows,5.01
0,1,1,2,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0.5607,0.3969359331476323,0,0,2,11,5,14,Windows,6.1
0,0,0,1,1,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8668000000000001,0.5905292479108635,1,1,0,5,5,0,iPod,3.2
0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.5658,0.45264623955431754,0,1,2,10,4,4,Macintosh,10.12
1,1,0,2,1,3,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.9052,0.3711699164345404,1,1,0,12,2,22,Linux,1.0
0,0,1,2,1,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.5231,0.504874651810585,1,1,2,4,0,10,iPad,9.3
1,1,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.8025,0.008356545961002784,1,0,1,9,3,19,Macintosh,10.6
0,0,0,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.3725,0.9944289693593316,1,1,0,11,4,7,Android,4.1
0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.12060000000000001,0.3983286908077994,0,1,3,3,0,2,Windows,10.0
0,0,0,1,0,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.6607999999999999,0.38579387186629527,0,1,0,8,6,8,Linux,1.0
1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.9956,0.2158774373259053,1,1,2,8,5,20,Windows,1.0
1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.5974,0.4136490250696379,0,1,1,10,1,7,Android,7.1
1,1,1,2,0,2,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.1005,0.5793871866295265,1,1,0,5,4,14,Windows,6.0
0,0,1,1,1,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0.4985,0.66991643454039,1,0,3,3,6,19,Windows,6.0
1,1,0,0,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.5770000000000001,0.24025069637883006,1,1,0,1,2,7,Windows,5.01
1,0,1,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.09390000000000001,0.029944289693593314,0,1,1,2,0,1,Windows,10.0
0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.0788,0.4491643454038997,1,1,0,7,1,3,iPhone,12.4
1,0,1,2,0,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.5599000000000001,0.6420612813370473,1,1,2,8,0,23,Linux,1.0
1,0,0,2,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0417,0.05431754874651811,0,1,1,8,2,8,iPod,4.1
1,0,1,2,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.4693,0.08008356545961004,1,1,0,10,4,13,Windows,2.0
0,1,0,2,0,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.0605,0.6963788300835655,0,0,0,5,1,19,Windows,1.0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.8504,0.5508356545961003,0,1,3,8,0,14,Macintosh,10.6
1,0,0,0,1,2,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.1929,0.06615598885793872,0,1,3,7,3,21,Linux,1.0
0,0,1,1,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0362,0.5299442896935933,1,1,1,5,5,7,Android,4.4
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0.36979999999999996,0.1392757660167131,1,1,2,8,2,2,Linux,1.0
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.9953000000000001,0.08217270194986073,1,1,2,8,6,14,Macintosh,10.12
1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.34450000000000003,0.16225626740947077,1,1,2,1,6,7,Android,3.2
0,0,0,1,0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.35240000000000005,0.9651810584958218,1,1,0,2,3,8,Windows,1.0
0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.3943,0.7959610027855153,0,1,0,5,4,8,iPhone,6.1
0,1,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.6563,0.5682451253481894,1,1,2,11,3,17,Windows,2.0
0,1,1,0,0,2,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.8831,0.42896935933147634,1,1,2,3,0,12,Windows,2.0
1,1,0,2,0,3,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.5,0.5111420612813371,0,0,0,11,1,18,Windows,5.2
1,1,0,0,0,3,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.0975,0.31545961002785516,1,0,2,7,5,6,Macintosh,10.6
1,1,1,1,1,3,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.27399999999999997,0.6086350974930362,1,1,0,3,4,5,Windows,0.0
1,1,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.341,0.07103064066852369,1,1,3,8,2,18,Windows,5.01
1,1,1,0,1,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.4539,0.9066852367688022,1,1,1,8,0,8,Windows,1.0
0,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.7782,0.5940111420612814,1,1,1,9,3,3,Android,2.2
0,1,0,2,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.7715000000000001,0.7513927576601671,1,0,1,6,0,19,Windows,0.0
1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.7345,0.7096100278551533,0,1,2,1,2,8,Macintosh,10.5
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.6397,0.4157381615598886,0,1,1,4,6,18,Macintosh,10.7
0,0,0,2,1,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.9861,0.2604456824512535,1,0,1,4,0,2,Windows,5.2
1,1,0,1,1,2,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.414,0.5111420612813371,0,1,1,3,5,3,iPod,4.1
1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.8697,0.2938718662952646,1,1,1,9,2,22,Linux,1.0
1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0.4299,0.22841225626740946,1,1,2,7,4,7,Windows,5.01
0,1,0,1,1,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.0198,0.07938718662952646,1,1,0,5,6,22,Windows,2.0
1,0,1,1,1,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0.2154,0.21169916434540392,1,1,3,6,4,5,Macintosh,10.8
1,1,0,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.6487,0.33356545961002787,1,1,1,12,2,13,Windows,10.0
0,0,0,1,0,3,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.4146,0.8105849582172702,0,1,1,8,4,6,Windows,4.0
0,1,1,2,0,3,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.4092,0.014623955431754876,0,1,0,3,2,4,Windows,0.0
0,0,1,1,0,3,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.4219,1.0,1,1,1,3,2,22,Linux,1.0
1,0,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.8456999999999999,0.07520891364902507,1,1,3,3,5,15,iPod,3.0
1,1,1,2,1,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.3293,0.6671309192200557,1,1,0,4,5,23,Windows,6.1
0,0,0,1,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.011000000000000001,0.9227019498607243,1,1,2,4,1,16,Windows,5.0
1,0,0,0,0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.1837,0.7924791086350975,1,0,2,7,1,9,Linux,1.0
0,1,1,1,1,2,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.20350000000000001,0.5494428969359332,1,1,1,6,6,13,Android,2.0
1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.7086,0.3342618384401114,1,1,1,8,0,16,Windows,0.0
1,1,0,2,1,3,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.35509999999999997,0.5766016713091922,1,1,2,8,4,6,Macintosh,10.1
1,0,1,0,0,3,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0.1187,0.05153203342618385,1,1,0,10,3,0,Windows,2.0
1,0,1,2,1,3,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.8621,0.3502785515320334,0,1,3,5,4,2,Android,3.2
0,1,1,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0.1884,0.19637883008356546,1,1,1,3,6,6,Linux,1.0
0,0,1,1,0,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.3086,0.5863509749303621,0,0,0,2,5,12,iPhone,6.1
0,0,1,2,0,3,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0.0805,0.5793871866295265,1,1,1,10,4,14,Macintosh,10.6
1,0,0,0,0,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.797,0.5104456824512534,1,0,3,7,0,16,iPod,3.2
0,1,0,1,0,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.89,0.7151810584958217,1,0,2,2,6,15,iPad,12.4
1,1,0,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.2686,0.6678272980501393,1,0,3,3,0,12,Windows,1.0
1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.47619999999999996,0.9011142061281338,0,1,1,5,5,17,Macintosh,10.7
0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.599,0.7646239554317549,1,1,3,5,4,1,Windows,5.2
0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.6233,0.4296657381615599,1,1,2,12,5,17,iPod,4.2
0,0,1,1,1,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.3582,0.21657381615598886,1,1,2,7,1,1,iPhone,9.3
0,1,0,2,0,2,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.7515999999999999,0.5745125348189415,1,1,0,11,1,9,iPod,4.0
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.5961,0.7402506963788301,0,1,1,8,6,6,Windows,6.0
0,0,1,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.12560000000000002,0.7416434540389972,1,0,3,6,6,15,Windows,5.01
1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.051,0.8008356545961003,0,0,3,2,5,12,Windows,5.2
1,0,1,1,0,3,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.5289,0.7771587743732591,1,1,0,10,4,22,Linux,1.0
1,0,0,2,1,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.4826,0.44846796657381616,1,0,0,9,1,11,Macintosh,10.6
0,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0.45640000000000003,0.8885793871866295,1,1,1,8,4,12,Macintosh,10.11
0,0,1,1,0,3,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.2806,0.9540389972144847,1,0,1,7,4,2,Windows,5.2
0,1,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.5855,0.4860724233983287,1,1,1,10,4,9,Windows,10.0
0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.1569,0.7618384401114207,1,1,1,6,2,11,Android,3.1
1,0,1,2,0,3,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0.9895999999999999,0.9805013927576602,1,1,1,3,3,14,Windows,4.0
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.9505,0.18523676880222842,1,0,0,11,3,17,Android,3.2
0,0,0,2,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.5164,0.6455431754874652,1,1,3,8,5,19,Linux,1.0
0,1,0,2,0,2,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.7508,0.8614206128133705,1,1,2,6,4,13,Windows,5.01
0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.0852,0.013231197771587745,0,0,1,3,1,14,Windows,2.0
0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.6768000000000001,0.1497214484679666,1,1,2,7,4,1,Windows,0.0
0,1,1,2,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.6383,0.8544568245125348,1,0,1,6,4,19,Macintosh,10.8
0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.5521,0.5584958217270195,1,1,0,5,1,18,Windows,10.0
0,0,0,1,0,2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.851,0.45961002785515326,1,1,1,1,6,1,Windows,4.0
1,1,1,1,1,3,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.38430000000000003,0.13997214484679665,1,1,2,2,6,12,Windows,0.0
1,0,0,2,1,2,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.1328,0.8955431754874652,1,1,0,7,2,8,iPod,3.3
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.9763,0.4275766016713092,0,1,0,1,4,18,iPod,4.2
0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.07780000000000001,0.13997214484679665,1,1,2,9,2,16,Windows,5.0
1,0,1,2,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0984,0.40459610027855153,1,1,2,3,1,9,Windows,5.2
1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.9217000000000001,0.8259052924791086,1,1,3,3,2,9,Linux,1.0
0,0,0,2,1,2,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7696,0.6559888579387186,1,1,0,9,6,13,Windows,10.0
0,1,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.9920000000000001,0.17827298050139276,0,1,0,12,6,21,Windows,5.0
1,0,1,0,0,3,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0.1026,0.3224233983286908,1,1,2,6,4,18,Android,8.0
1,1,0,2,0,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.16149999999999998,0.7318941504178273,1,1,1,12,3,13,Windows,6.0
1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.35810000000000003,0.6615598885793872,1,1,1,7,4,10,Windows,1.0
0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.8721,0.18871866295264625,1,1,2,12,5,12,Windows,10.0
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0913,0.4317548746518106,0,0,1,9,2,5,Windows,0.0
0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.8869,0.5988857938718664,1,0,0,12,1,7,Windows,1.0
1,0,1,2,0,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.9826,0.7465181058495822,1,1,3,1,4,18,Windows,5.0
0,0,0,2,1,3,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.9675,0.20334261838440112,1,1,1,3,4,8,Windows,4.0
1,1,1,1,0,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.4415,0.4637883008356546,0,0,1,6,4,19,Macintosh,10.9
1,0,0,2,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.5539000000000001,0.7750696378830083,0,1,1,12,1,2,Windows,4.0
1,1,0,2,0,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.8527,0.149025069637883,1,1,3,3,3,1,Linux,1.0
0,1,0,1,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0.9590000000000001,0.14066852367688024,1,0,3,2,0,7,Windows,5.01
1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.9337000000000001,0.22493036211699163,1,0,2,5,1,19,Windows,6.0
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.8692000000000001,0.745125348189415,0,0,2,2,2,0,Windows,5.0
1,1,0,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.9756999999999999,0.5473537604456825,0,1,2,1,3,12,Windows,5.2
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.06230000000000001,0.029944289693593314,1,1,3,4,1,2,Windows,1.0
